FID,OID_,Name,FolderPath,SymbolID,AltMode,Base,TimeSpan,TimeStamp,BeginTime,EndTime,Snippet,PopupInfo,HasLabel,LabelID,POINT_X,POINT_Y,POINT_Z,POINT_M
269,0,ACR_407,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Back/09_17_tagging/407/GOPR4314.JPG"">,-1,0,-149.763550186000000,-17.513927466999998,0.000000000000000,1.000000000000000
270,0,POC_551,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Back/09_17_tagging/551/GOPR4310.JPG"">,-1,0,-149.763535517000010,-17.513926482999999,0.000000000000000,1.000000000000000
271,0,POR_275,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Back/09_17_tagging/275/GOPR4319.JPG"">,-1,0,-149.763540170000000,-17.513933655999999,0.000000000000000,1.000000000000000
272,0,ACR_431,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Back/09_17_tagging/431/GOPR4323.JPG"">,-1,0,-149.763622088999990,-17.513960164000000,0.000000000000000,1.000000000000000
273,0,POC_419,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Back/09_17_tagging/419/GOPR4333.JPG"">,-1,0,-149.763613386000000,-17.513960553000000,0.000000000000000,1.000000000000000
274,0,POR_238,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3/LTER_3_Back/09_17_tagging/238/GOPR4327.JPG"">,-1,0,-149.763617974999990,-17.513965200000001,0.000000000000000,1.000000000000000
275,0,POC_266,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3.5/LTER3.5_Frg/9_17_tagging/266/GOPR2788.JPG"">,-1,0,-149.772619826000010,-17.530161445000001,0.000000000000000,1.000000000000000
276,0,POR_244,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3.5/LTER3.5_Frg/9_17_tagging/244/GOPR2796.JPG"">,-1,0,-149.772625374999990,-17.530159777000001,0.000000000000000,1.000000000000000
277,0,POR_214,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3.5/LTER3.5_Frg/9_17_tagging/288/GOPR2812.JPG"">,-1,0,-149.772637893000000,-17.530188644999999,0.000000000000000,1.000000000000000
278,0,POC_288,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3.5/LTER3.5_Frg/9_17_tagging/214/GOPR2807.JPG"">,-1,0,-149.772629947000010,-17.530191387999999,0.000000000000000,1.000000000000000
279,0,POC_251,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3.5/LTER3.5_Frg/9_17_tagging/251/GOPR2824.JPG"">,-1,0,-149.772621355000010,-17.530289165999999,0.000000000000000,1.000000000000000
280,0,POR_523,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3.5/LTER3.5_Frg/9_17_tagging/523/GOPR2819.JPG"">,-1,0,-149.772611918000000,-17.530284695999999,0.000000000000000,1.000000000000000
281,0,POC_267,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3.5/LTER3.5_Frg/9_17_tagging/267/GOPR2834.JPG"">,-1,0,-149.772566587999990,-17.530318822000002,0.000000000000000,1.000000000000000
282,0,POR_298,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3.5/LTER3.5_Frg/9_17_tagging/298/GOPR2829.JPG"">,-1,0,-149.772568495999990,-17.530312218999999,0.000000000000000,1.000000000000000
283,0,POC_575,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3.5/LTER3.5_Frg/9_17_tagging/575/GOPR2857.JPG"">,-1,0,-149.772562940000000,-17.530405679000001,0.000000000000000,1.000000000000000
284,0,POR_543,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3.5/LTER3.5_Frg/9_17_tagging/543/GOPR2844.JPG"">,-1,0,-149.772553485000000,-17.530407456999999,0.000000000000000,1.000000000000000
285,0,POC_13,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3.5/LTER3.5_Frg/9_17_tagging/13/GOPR2840.JPG"">,-1,0,-149.772594217999990,-17.530439761000000,0.000000000000000,1.000000000000000
286,0,POR_249,GPS1/Waypoints,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER3.5/LTER3.5_Frg/9_17_tagging/249/GOPR2851.JPG"">,-1,0,-149.772585162000010,-17.530433971000001,0.000000000000000,1.000000000000000
287,0,POR_178,GPS1/Waypoints,2,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER6/LTER6_Fringing/09_11_17_Tagging/178/09_11_17_178_3.JPG"">,-1,0,-149.884041803000000,-17.559362179000001,0.000000000000000,1.000000000000000
288,0,POC_517,GPS1/Waypoints,2,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER6/LTER6_Fringing/09_11_17_Tagging/517/09_11_17_517_1.JPG"">,-1,0,-149.883932933000010,-17.559205766000002,0.000000000000000,1.000000000000000
289,0,POR_513,GPS1/Waypoints,2,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER6/LTER6_Fringing/09_11_17_Tagging/513/GOPR0196.JPG"">,-1,0,-149.883667917999990,-17.559043263000000,0.000000000000000,1.000000000000000
290,0,POC_172,GPS1/Waypoints,2,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER6/LTER6_Fringing/09_11_17_Tagging/172/GOPR0180.JPG"">,-1,0,-149.883809937000000,-17.559191918000000,0.000000000000000,1.000000000000000
291,0,POR_176,GPS1/Waypoints,2,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER6/LTER6_Fringing/09_11_17_Tagging/176/GOPR0211.JPG"">,-1,0,-149.883574057000000,-17.559011558000002,0.000000000000000,1.000000000000000
292,0,POC_170,GPS1/Waypoints,2,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER6/LTER6_Fringing/09_11_17_Tagging/170/GOPR0176.JPG"">,-1,0,-149.883742324999990,-17.559181006999999,0.000000000000000,1.000000000000000
293,0,POR_504,GPS1/Waypoints,2,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER6/LTER6_Fringing/09_11_17_Tagging/504/GOPR0215.JPG"">,-1,0,-149.883520471000000,-17.558980610999999,0.000000000000000,1.000000000000000
294,0,POR_160,GPS1/Waypoints,2,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER6/LTER6_Fringing/09_11_17_Tagging/160/GOPR0220.JPG"">,-1,0,-149.883573047000000,-17.558905330000002,0.000000000000000,1.000000000000000
295,0,POC_179,GPS1/Waypoints,2,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER6/LTER6_Fringing/09_11_17_Tagging/179/GOPR0185.JPG"">,-1,0,-149.883733906999990,-17.559110871000001,0.000000000000000,1.000000000000000
296,0,POC_505,GPS1/Waypoints,2,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER6/LTER6_Fringing/09_11_17_Tagging/505/GOPR0202.JPG"">,-1,0,-149.883688296000000,-17.559051883999999,0.000000000000000,1.000000000000000
297,0,2017-06-21 15:29:35 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.826202999999990,-17.490766000000001,0.000000000000000,1.000000000000000
298,0,2017-06-22 12:58:49 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.828856000000000,-17.491325000000000,0.000000000000000,1.000000000000000
299,0,2017-06-25 09:29:30 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.828878000000000,-17.491358000000002,0.000000000000000,1.000000000000000
300,0,2017-06-26 08:43:55 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.919670000000000,-17.520938000000001,0.000000000000000,1.000000000000000
301,0,2017-06-26 19:34:37 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.828859999999990,-17.491344999999999,0.000000000000000,1.000000000000000
302,0,2017-06-27 07:10:29 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.826102999999990,-17.490888000000002,0.000000000000000,1.000000000000000
303,0,2017-06-28 06:26:43 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.777793000000000,-17.523689000000001,0.000000000000000,1.000000000000000
304,0,2017-06-29 08:00:03 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.800410000000000,-17.480083000000000,0.000000000000000,1.000000000000000
305,0,2017-06-29 14:20:18 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.828879000000000,-17.491353000000000,0.000000000000000,1.000000000000000
306,0,2017-06-30 11:15:54 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.826043000000000,-17.490879000000000,0.000000000000000,1.000000000000000
307,0,2017-06-30 12:37:07 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.870510999999990,-17.568695999999999,0.000000000000000,1.000000000000000
308,0,2017-07-01 20:27:57 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.828854000000010,-17.491379999999999,0.000000000000000,1.000000000000000
309,0,2017-09-04 07:33:27 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.828750000000010,-17.491510000000002,0.000000000000000,1.000000000000000
310,0,2017-09-05 07:36:09 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.800380999999990,-17.479358999999999,0.000000000000000,1.000000000000000
311,0,2017-09-06 08:30:06 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.826302000000000,-17.490788999999999,0.000000000000000,1.000000000000000
312,0,2017-09-07 07:56:13 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.808095000000010,-17.471380000000000,0.000000000000000,1.000000000000000
313,0,2017-09-08 08:36:09 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.808237999999990,-17.471380000000000,0.000000000000000,1.000000000000000
314,0,2017-09-09 08:36:32 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.839895000000010,-17.475044000000000,0.000000000000000,1.000000000000000
315,0,2017-09-11 08:43:33 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.888893000000000,-17.486678000000001,0.000000000000000,1.000000000000000
316,0,2017-09-12 08:24:21 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.799550000000010,-17.479901999999999,0.000000000000000,1.000000000000000
317,0,2017-09-13 09:01:42 Auto,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.824594999999990,-17.487212000000000,0.000000000000000,1.000000000000000
318,0,Current Track,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.826792000000010,-17.490432999999999,0.000000000000000,1.000000000000000
319,0,Current Track: 04 SEP 2017 07:37,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.852069000000000,-17.494506000000001,0.000000000000000,1.000000000000000
320,0,Current Track: 14 SEP 2017 08:16 001,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.828807000000010,-17.491534999999999,0.000000000000000,1.000000000000000
321,0,Current Track: 14 SEP 2017 08:16 002,GPS1/Tracks,3,-1,0.000000000000000,0,0, , , , ,-1,0,-149.828881000000000,-17.491568999999998,0.000000000000000,1.000000000000000
322,0,POC_237,GPS1/Tracks,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER1/LTER1_Fringing/09_17_tagging/237/GOPR4438.JPG"">,-1,0,-149.825341186000000,-17.486575946999999,0.000000000000000,1.000000000000000
323,0,POC_96,GPS1/Tracks,0,-1,0.000000000000000,0,0, , , , ,-1,0,-149.825343280999990,-17.486539161000000,0.000000000000000,1.000000000000000
324,0,POC_93,GPS1/Tracks,0,-1,0.000000000000000,0,0, , , , ,-1,0,-149.825268099999990,-17.486534188000000,0.000000000000000,1.000000000000000
325,0,POC_124,GPS1/Tracks,0,-1,0.000000000000000,0,0, , , , ,-1,0,-149.825190442000010,-17.486549524000001,0.000000000000000,1.000000000000000
326,0,POC_77,GPS1/Tracks,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER1/LTER1_Fringing/09_17_tagging/77/GOPR0073.JPG"">,-1,0,-149.825089805000000,-17.486512129000001,0.000000000000000,1.000000000000000
327,0,POC_99,GPS1/Tracks,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER1/LTER1_Fringing/09_17_tagging/99/GOPR0077.JPG"">,-1,0,-149.825077354999990,-17.486507687000000,0.000000000000000,1.000000000000000
328,0,POR_422,GPS1/Tracks,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER1/LTER1_Fringing/09_17_tagging/422/GOPR4448.JPG"">,-1,0,-149.825354557000000,-17.486577541999999,0.000000000000000,1.000000000000000
329,0,POR_112,GPS1/Tracks,0,-1,0.000000000000000,0,0, , , , ,-1,0,-149.825352121000010,-17.486537085999998,0.000000000000000,1.000000000000000
330,0,POR_138,GPS1/Tracks,0,-1,0.000000000000000,0,0, , , , ,-1,0,-149.825279693999990,-17.486533702999999,0.000000000000000,1.000000000000000
331,0,POR_133,GPS1/Tracks,0,-1,0.000000000000000,0,0, , , , ,-1,0,-149.825204328000010,-17.486552051000000,0.000000000000000,1.000000000000000
332,0,POR_75,GPS1/Tracks,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER1/LTER1_Fringing/09_17_tagging/75/GOPR0074.JPG"">,-1,0,-149.825084420000000,-17.486505538999999,0.000000000000000,1.000000000000000
333,0,POR_259,GPS1/Tracks,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER1/LTER1_Fringing/09_17_tagging/259/GOPR4454.JPG"">,-1,0,-149.825397439000000,-17.486613660000000,0.000000000000000,1.000000000000000
334,0,ACR_66,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER0/LTER0_Back/09_17_Tagging/66/GOPR1991.JPG"">,-1,0,-149.850227874000010,-17.481199595000000,0.000000000000000,1.000000000000000
335,0,ACR_73,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER0/LTER0_Back/09_17_Tagging/73/GOPR0984.JPG"">,-1,0,-149.850727511000000,-17.481380583000000,0.000000000000000,1.000000000000000
336,0,ACR_79,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER0/LTER0_Back/09_17_Tagging/79/GOPR2012.JPG"">,-1,0,-149.850643388000010,-17.481629937000001,0.000000000000000,1.000000000000000
337,0,ACR_53,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER0/LTER0_Back/09_17_Tagging/53/GOPR2025.JPG"">,-1,0,-149.850585080999990,-17.481651764999999,0.000000000000000,1.000000000000000
338,0,ACR_98,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER0/LTER0_Back/09_17_Tagging/98/GOPR2034.JPG"">,-1,0,-149.850706514000000,-17.482092344000002,0.000000000000000,1.000000000000000
339,0,POR_80,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER0/LTER0_Back/09_17_Tagging/80/GOPR2039.JPG"">,-1,0,-149.850432221999990,-17.481368281000002,0.000000000000000,1.000000000000000
340,0,POR_68,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER0/LTER0_Back/09_17_Tagging/68/GOPR1999.JPG"">,-1,0,-149.850266279000010,-17.481219360000001,0.000000000000000,1.000000000000000
341,0,POR_424,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER0/LTER0_Back/09_17_Tagging/424/GOPR0979.JPG"">,-1,0,-149.850690695000000,-17.481385759999998,0.000000000000000,1.000000000000000
342,0,POR_95,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER0/LTER0_Back/09_17_Tagging/95/GOPR2022.JPG"">,-1,0,-149.850612222000000,-17.481603464999999,0.000000000000000,1.000000000000000
343,0,POR_54,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER0/LTER0_Back/09_17_Tagging/54/GOPR2026.JPG"">,-1,0,-149.850548202999990,-17.481641882000002,0.000000000000000,1.000000000000000
344,0,POR_90,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER0/LTER0_Back/09_17_Tagging/90/GOPR2028.JPG"">,-1,0,-149.850692154000000,-17.482057786999999,0.000000000000000,1.000000000000000
345,0,POC_84,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER0/LTER0_Back/09_17_Tagging/84/GOPR2041.JPG"">,-1,0,-149.850406523999990,-17.481386966999999,0.000000000000000,1.000000000000000
346,0,POC_65,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER0/LTER0_Back/09_17_Tagging/65/GOPR1992.JPG"">,-1,0,-149.850259268000000,-17.481183736999999,0.000000000000000,1.000000000000000
347,0,POC_421,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER0/LTER0_Back/09_17_Tagging/421/GOPR0991.JPG"">,-1,0,-149.850702665000000,-17.481356086000002,0.000000000000000,1.000000000000000
348,0,POC_81,GPS1,0,-1,0.000000000000000,0,0, , , , ,-1,0,-149.850618094000000,-17.481622012999999,0.000000000000000,1.000000000000000
349,0,POC_59,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER0/LTER0_Back/09_17_Tagging/59/GOPR2027.JPG"">,-1,0,-149.850564080000000,-17.481661892000002,0.000000000000000,1.000000000000000
350,0,POC_88,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER0/LTER0_Back/09_17_Tagging/88/GOPR2032.JPG"">,-1,0,-149.850677523999990,-17.482079922000000,0.000000000000000,1.000000000000000
351,0,ACR_64,GPS1,0,-1,0.000000000000000,0,0, , , , ,-1,0,-149.842507563000000,-17.477430625000000,0.000000000000000,1.000000000000000
352,0,POC_71,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER1/LTER1_Back/9_17_tagging/71/GOPR2062.JPG"">,-1,0,-149.842494069999990,-17.477395445999999,0.000000000000000,1.000000000000000
353,0,POR_72,GPS1,0,-1,0.000000000000000,0,0, , , , ,-1,0,-149.842480330000000,-17.477420462000001,0.000000000000000,1.000000000000000
354,0,ACR_94,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER1/LTER1_Back/9_17_tagging/94/GOPR2057.JPG"">,-1,0,-149.842419346000010,-17.477433930000000,0.000000000000000,1.000000000000000
355,0,POC_127,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER1/LTER1_Back/9_17_tagging/127/GOPR2085.JPG"">,-1,0,-149.842444553000010,-17.477449973999999,0.000000000000000,1.000000000000000
356,0,POR_87,GPS1,0,-1,0.000000000000000,0,0, , , , ,-1,0,-149.842419962000010,-17.477456927999999,0.000000000000000,1.000000000000000
357,0,ACR_62,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER1/LTER1_Back/9_17_tagging/62/GOPR2090.JPG"">,-1,0,-149.842523824000010,-17.477745167999998,0.000000000000000,1.000000000000000
358,0,POC_69,GPS1,0,-1,0.000000000000000,0,0, , , , ,-1,0,-149.842490411000000,-17.477728185000000,0.000000000000000,1.000000000000000
359,0,POR_68,GPS1,0,-1,0.000000000000000,0,0, , , , ,-1,0,-149.842497694999990,-17.477751636000001,0.000000000000000,1.000000000000000
360,0,ACR_83,GPS1,0,-1,0.000000000000000,0,0, , , , ,-1,0,-149.842338243999990,-17.477763547999999,0.000000000000000,1.000000000000000
361,0,POC_91,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER1/LTER1_Back/9_17_tagging/91/GOPR2073.JPG"">,-1,0,-149.842310191000000,-17.477740916999998,0.000000000000000,1.000000000000000
362,0,POR_82,GPS1,0,-1,0.000000000000000,0,0, , , , ,-1,0,-149.842304665999990,-17.477766867000000,0.000000000000000,1.000000000000000
363,0,POR_55,GPS1,0,-1,0.000000000000000,0,0, , , , ,-1,0,-149.842295863999990,-17.477861798999999,0.000000000000000,1.000000000000000
364,0,POC_67,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER1/LTER1_Back/9_17_tagging/67/GOPR2071.JPG"">,-1,0,-149.842273699999990,-17.477836944000000,0.000000000000000,1.000000000000000
365,0,ACR_57,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER1/LTER1_Back/9_17_tagging/57/GOPR2067.JPG"">,-1,0,-149.842269211000000,-17.477864842999999,0.000000000000000,1.000000000000000
366,0,POC_60,GPS1,0,-1,0.000000000000000,0,0, , , , ,-1,0,-149.842495753000010,-17.477950483000001,0.000000000000000,1.000000000000000
367,0,POR_70,GPS1,0,-1,0.000000000000000,0,0, , , , ,-1,0,-149.842525067999990,-17.477969436999999,0.000000000000000,1.000000000000000
368,0,ACR_100,GPS1,0,-1,0.000000000000000,0,0, , , , ,-1,0,-149.842531079999990,-17.477937132000001,0.000000000000000,1.000000000000000
369,0,POC_166,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER0/LTER0_Fringing/9_17_tagging/166/GOPR0486.JPG"">,-1,0,-149.851912343000010,-17.494545182000000,0.000000000000000,1.000000000000000
370,0,POC_106,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER2/LTER2_Back/09_17_Tagging/106/GOPR1891.JPG"">,-1,0,-149.802382223000000,-17.476147310999998,0.000000000000000,1.000000000000000
371,0,POC_114,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER2/LTER2_Back/09_17_Tagging/114/GOPR1902.JPG"">,-1,0,-149.802444229000000,-17.476177650000000,0.000000000000000,1.000000000000000
372,0,POC_111,GPS1,0,-1,0.000000000000000,0,0, , , ,<img style=""max-width:500px;"" src=""file:///Volumes/LA-PUBLIC/MVP/MVP_092017/Sites/LTER2/LTER2_Back/09_17_Tagging/111/GOPR1918.JPG"">,-1,0,-149.802364090000000,-17.476180355000000,0.000000000000000,1.000000000000000
